house_id,price,image_folder_name,n_images,clean_idx,raw_idx,link
803,380000,0803_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-tebriz-kuc-2,19,1334,1751,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-tebriz-kuc-2
805,170000,0805_satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kucesi-16,8,1335,1753,https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kucesi-16
807,195000,0807_satilir-3-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-kucesi-ehmedli-qesebesi,15,1336,1755,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-neapol-kucesi-ehmedli-qesebesi
808,165000,0808_satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-e-suleymanov-kucesi,10,1337,1756,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-e-suleymanov-kucesi
810,420000,0810_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-hesenoglu-kuc,10,1338,1757,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-hesenoglu-kuc
813,172000,0813_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi-1,10,1339,1760,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi-1
814,110000,0814_satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-neapol-kucesinde,10,1340,1761,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-neapol-kucesinde
816,89000,0816_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-yasayis-kompleksi-125,15,1341,1763,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-yasayis-kompleksi-125
817,130000,0817_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-genclik-metrosu-8-ci-mikrorayon-settar-behlulzade-34,14,1342,1764,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-genclik-metrosu-8-ci-mikrorayon-settar-behlulzade-34
818,280000,0818_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-qarabag-kc,13,1343,1765,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-qarabag-kc
819,160000,0819_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi,12,1344,1766,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi
820,137000,0820_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kucesi-35,11,1345,1767,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kucesi-35
821,269000,0821_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-koroglu-metrosu-ziya-bunyadov-prospekti-10,13,1346,1768,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-koroglu-metrosu-ziya-bunyadov-prospekti-10
822,50000,0822_satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mtk,10,1347,1769,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-mtk
823,200000,0823_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kucesi-12,12,1348,1770,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-asiq-molla-cume-kucesi-12
824,350000,0824_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-cavadxan-kuc-48,13,1349,1771,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-cavadxan-kuc-48
825,108000,0825_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-52,18,1350,1772,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-52
827,108000,0827_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-123,10,1351,1774,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-123
828,120000,0828_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-rayonu-genclik-parkinin-yaxinligi,12,1352,1775,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-rayonu-genclik-parkinin-yaxinligi
829,265000,0829_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-8-noyabr-pr-26,11,1353,1776,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-8-noyabr-pr-26
832,350000,0832_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-merdanov-qardaslari-4,6,1354,1779,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-merdanov-qardaslari-4
834,170000,0834_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-hesen-bey-zerdabi-prospekti-3,6,1355,1781,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-hesen-bey-zerdabi-prospekti-3
835,315000,0835_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-atciliq-klubunun-yaxinligi-1,6,1356,1782,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-atciliq-klubunun-yaxinligi-1
838,196000,0838_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-arif-heyderov-kucesi-5,10,1357,1785,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-arif-heyderov-kucesi-5
839,108000,0839_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4081,9,1358,1786,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4081
840,132500,0840_satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-gence-prospekti-25,13,1359,1787,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-gence-prospekti-25
841,182000,0841_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-nesreddin-tusi,24,1360,1788,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-nesreddin-tusi
842,199000,0842_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-feteli-xan-xoyski-kuc-1,14,1361,1789,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-feteli-xan-xoyski-kuc-1
843,370000,0843_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevvareler-kucesi,11,1362,1790,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevvareler-kucesi
845,150000,0845_satilir-2-otaqli-kohne-tikili-xetai-rayonu-h-aslanov-qes-baki-sehiri-xetai-rayonu,5,1363,1792,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-h-aslanov-qes-baki-sehiri-xetai-rayonu
846,75000,0846_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-bineqedi-rayonu-10,10,1364,1793,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-bineqedi-rayonu-10
847,72000,0847_satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-mirvari-city-yasayis-kompleksi,9,1365,1794,https://arenda.az/satilir-2-otaqli-yeni-tikili-st-sumqayit-rayonu-mirvari-city-yasayis-kompleksi
848,135000,0848_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-inqlab-ismayilov-kucesi-5,20,1366,1795,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-inqlab-ismayilov-kucesi-5
849,17990,0849_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-qesebesi-bravo-marketin-yani-serur-mtk,9,1367,1796,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-qesebesi-bravo-marketin-yani-serur-mtk
851,155000,0851_satilir-3-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-kohne-gunesli-eliaga-sxlinski-kucesinde,13,1368,1798,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-kohne-gunesli-eliaga-sxlinski-kucesinde
854,80000,0854_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-zabrat-qes-baki-seheri-sabuncu-rayonu,7,1369,1800,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-zabrat-qes-baki-seheri-sabuncu-rayonu
855,137000,0855_satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-babek-prospektinde,14,1370,1801,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-babek-prospektinde
857,25000,0857_satilir-2-otaqli-yeni-tikili-sumqayit-bagcaseher-yasayis-kompleksi-3,4,1371,1803,https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-bagcaseher-yasayis-kompleksi-3
858,85500,0858_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-446,14,1372,1804,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-446
859,125000,0859_satilir-4-otaqli-yeni-tikili-sabuncu-rayonu-ramana-qes-tural-esgerli-kuc-31,14,1373,1805,https://arenda.az/satilir-4-otaqli-yeni-tikili-sabuncu-rayonu-ramana-qes-tural-esgerli-kuc-31
860,130000,0860_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-qesebesi-97,6,1374,1806,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-qesebesi-97
861,68000,0861_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-bineqedi-rayonu-9,6,1375,1807,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-bineqedi-rayonu-9
862,166000,0862_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-neapol-dairesi-13,8,1376,1808,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-neapol-dairesi-13
863,240000,0863_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-heyderov-7,29,1377,1809,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-heyderov-7
864,110000,0864_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-d-massiv,13,1378,1810,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-d-massiv
865,138000,0865_satilir-3-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-neftciler-m-naxcivanski-kuc-17,16,1379,1811,https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-neftciler-m-naxcivanski-kuc-17
866,236000,0866_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-azadliq-pr-178,9,1380,1812,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-azadliq-pr-178
868,135000,0868_satilir-2-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-kohne-gunesli-48,8,1381,1814,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-kohne-gunesli-48
869,148500,0869_satilir-1-otaqli-yeni-tikili-xetai-rayonu-ilqar-zulfuqarov-kucesi,17,1382,1815,https://arenda.az/satilir-1-otaqli-yeni-tikili-xetai-rayonu-ilqar-zulfuqarov-kucesi
870,170000,0870_satilir-2-otaqli-yeni-tikili-nizami-rayonu-e-suleymanov-kuc-2,12,1383,1816,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-e-suleymanov-kuc-2
871,170000,0871_satilir-2-otaqli-yeni-tikili-nizami-rayonu-8-ci-kilometr-elsen-suleymanov-9,12,1384,1817,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-8-ci-kilometr-elsen-suleymanov-9
872,60000,0872_satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-parkinin-uzbeuzunde-yerlesir,8,1385,1818,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-parkinin-uzbeuzunde-yerlesir
875,255000,0875_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-57,11,1386,1820,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-57
876,112000,0876_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-378,14,1387,1821,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-378
877,180000,0877_satilir-2-otaqli-kohne-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-oksford-mektebinin-yaxinligi,22,1388,1822,https://arenda.az/satilir-2-otaqli-kohne-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-oksford-mektebinin-yaxinligi
879,45000,0879_satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-kurdexani-sossesinde,10,1389,1824,https://arenda.az/satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-kurdexani-sossesinde
880,65000,0880_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xendan-kuc-west-town-yasayis-kompleksinde-1,9,1390,1825,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xendan-kuc-west-town-yasayis-kompleksinde-1
881,229000,0881_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-haciyev-kucesi,10,1391,1826,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-haciyev-kucesi
882,108000,0882_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4069,8,1392,1827,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4069
883,52000,0883_satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-627,6,1393,1828,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-627
884,181000,0884_satilir-4-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-mehemmed-xiyabani-kuc,11,1394,1829,https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-mehemmed-xiyabani-kuc
887,365000,0887_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-hesen-bey-zerdabi-kuc-6,13,1395,1832,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-hesen-bey-zerdabi-kuc-6
903,175000,0903_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xudu-memmedov-5,14,1396,1847,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xudu-memmedov-5
904,158000,0904_satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-8-ci-kilometr-qesebesi-elsen-suleymanov-kucesi,5,1397,1848,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-8-ci-kilometr-qesebesi-elsen-suleymanov-kucesi
907,147500,0907_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-87,22,1398,1851,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-87
908,134000,0908_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-kucesi-31,9,1399,1852,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-kucesi-31
909,80000,0909_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-910,14,1400,1853,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-910
910,86000,0910_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-909,9,1401,1854,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-909
911,87000,0911_satilir-3-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde,10,1402,1855,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde
913,48500,0913_satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-aaaf-park-yasayis-kompleksi-44,7,1403,1857,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-aaaf-park-yasayis-kompleksi-44
914,175000,0914_satilir-3-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-tofiq-memmedov-kucesi,11,1404,1858,https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-tofiq-memmedov-kucesi
916,158000,0916_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-12,12,1405,1860,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-12
917,142000,0917_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-pr-azadliq-3,16,1406,1861,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-pr-azadliq-3
918,92500,0918_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-yasayis-kompleksi-124,9,1407,1862,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-yasayis-kompleksi-124
919,125000,0919_satilir-2-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde-3,10,1408,1863,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde-3
920,405000,0920_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nizami-metrosu-samil-ezizbeyov-kuc-2,13,1409,1864,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nizami-metrosu-samil-ezizbeyov-kuc-2
921,230000,0921_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19,22,1410,1865,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19
922,155000,0922_satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-elsen-suleymanov-kucesi-20,9,1411,1866,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-elsen-suleymanov-kucesi-20
923,134000,0923_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-22,11,1412,1867,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-22
924,215000,0924_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-64,23,1413,1868,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-64
925,96200,0925_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-resulzade-qes-agamaliyev-3,15,1414,1869,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-resulzade-qes-agamaliyev-3
926,150000,0926_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19,6,1415,1870,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19
927,270000,0927_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-balaemi-dadasov-kucesi-7,9,1416,1871,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-balaemi-dadasov-kucesi-7
928,235000,0928_satilir-3-otaqli-kohne-tikili-nesimi-rayonu-8-noyabr-metrosu-kimyacilar-seherciyi-h-eliyev,12,1417,1872,https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-8-noyabr-metrosu-kimyacilar-seherciyi-h-eliyev
929,55000,0929_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-zig-sosesi-7-15,9,1418,1873,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-zig-sosesi-7-15
930,188000,0930_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-5,23,1419,1874,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-5
931,264000,0931_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-111,21,1420,1875,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-111
932,181000,0932_satilir-4-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi-m-xiyabani-kuc,11,1421,1876,https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi-m-xiyabani-kuc
933,160000,0933_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-qedir-memmedov-kuc-39,10,1422,1877,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-qedir-memmedov-kuc-39
934,175000,0934_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-8-noyabr-zig-yolu-pr-8,16,1423,1878,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-8-noyabr-zig-yolu-pr-8
935,120000,0935_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-4,8,1424,1879,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-4
936,335000,0936_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-sabit-orucov-kucesi-19,8,1425,1880,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-sabit-orucov-kucesi-19
937,265000,0937_satilir-3-otaqli-yeni-tikili-sebail-rayonu-iceriseher-metrosu-bayil-qes-sebail-rayonu-bayil-jurnalistlerin-binasi,22,1426,1881,https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-iceriseher-metrosu-bayil-qes-sebail-rayonu-bayil-jurnalistlerin-binasi
938,360000,0938_satilir-4-otaqli-kohne-tikili-sebail-rayonu-sahil-metrosu-yusif-memmedeliyev-kucesi-3,21,1427,1882,https://arenda.az/satilir-4-otaqli-kohne-tikili-sebail-rayonu-sahil-metrosu-yusif-memmedeliyev-kucesi-3
940,311000,0940_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-abbas-zamanov-kuc-1,18,1428,1884,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-abbas-zamanov-kuc-1
941,142000,0941_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-suleyman-sani-axundov-kuc-4,14,1429,1885,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-suleyman-sani-axundov-kuc-4
945,272000,0945_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-tebriz-kucesiheyder-eliyev-merkezinin-yaxinligi,21,1430,1889,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-tebriz-kucesiheyder-eliyev-merkezinin-yaxinligi
948,358000,0948_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvehab-salamzade-kuc,9,1431,1892,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvehab-salamzade-kuc
