link,price,rooms,area_m2,land_area_sot,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli,temirsiz
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-7-ci-mikrorayon-abay-kunanbayev-kucesi-17,184000,2,59,,12,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-667,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-9cu-mikrorayon-mircelal-kucesi,225000,2,95,,12,Yes,"Bakı, Binəqədi, 9-cu mikrorayon, metro Nəsimi",No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-memar-ecemi-kucesi-1,56000,2,50,1.3,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-mehemmed-xiyabani-kuc,209000,4,120,,4,Yes,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-baki-sumqayit-yolu-45,135000,3,80,,15,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-m-e-resulzade-kucesi-85,110000,3,70,,5,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-6,195000,6,200,3,2,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-xezer-rayonu-merdekan-qesebesi-119,358000,4,220,8,1,Yes,"Bakı, Xəzər, Mərdəkan",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-98,80000,2,68,,5,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-365,86000,3,91,,2,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-355,85000,3,72,,9,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-baki-sumqayit-yolu-98,63000,2,36,,10,Yes,Xırdalan,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-664,85000,2,58,,4,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-rahat-market-yaxinliginda,50000,6,160,3,1,No,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-m-e-resulzade-kucesi-173,108000,2,47,,12,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1717,126000,3,86,,7,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-376,163000,5,189,2.8,2,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2838,81500,2,60,,1,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2842,82000,2,57,,2,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2803,80000,2,53,,3,No,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-k-gunesli-qes-g-mehmandarov-kuc-4,185000,4,90,,1,Yes,"Bakı, Xətai, Köhnə Günəşli qəs., metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-x-dostlugu-m-naxcivanski-kuc,250000,4,110,,1,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-418,85000,3,86,,6,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-m-gencevi-kuc,208000,4,80,,4,Yes,"Bakı, Nizami",Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-parkda-25,73000,2,56,,3,No,Xırdalan,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes
https://arenda.az/satilir-4-otaqli-yeni-tikili-sabuncu-rayonu-ramana-qes-tural-esgerli-kuc-32,113000,4,110,,1,Yes,"Bakı, Sabunçu, Ramana qəs.",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-hezi-aslanov-48,167000,2,60,,2,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-blue-city-yasayis-kompleksi-21,97000,2,68.53,,9,Yes,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-saray-mtk-136,31000,2,70,,3,Yes,"Bakı, Abşeron, Saray",No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-ag-seher-8-noyabr-pr,239000,3,85,,11,Yes,"Bakı, Xətai, Ağ şəhər",No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-11,415000,2,92,,4,Yes,"Bakı, Xətai, Ağ şəhər, metro Xətai",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xandan-kucesi-4,75000,2,82,,3,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-zig-qesebesi-mayak-residence-4,91630,2,53.9,,4,No,"Bakı, Suraxanı, Zığ qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-st-sumqayit-rayonu-sumqayit-bulvar-kucesi,113000,4,105,,10,Yes,"Sumqayıt, St.Sumqayıt",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-saray-qesebesi-30,62000,3,151,,6,Yes,"Bakı, Abşeron, Saray",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-yeni-tikili-xetai-rayonu-xalqlar-dostlugu-metrosu-babek-prospekti,255000,5,120,,6,Yes,"Bakı, Xətai, metro Xalqlar dostluğu",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-seheri-bagca-seher-y-k,17000,1,40,,5,Yes,"Sumqayıt, Sumqayıt Bulvarı",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-elaga-vahid-kuc-3,30000,2,50,1,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qurtulus-93-218,86000,2,54,,1,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-hezi-aslanov-metrosu-kfc-yani,153000,2,60,,12,Yes,"Bakı, Xətai, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-nerimanov-rayonu-islam-abisov-kucesi,102000,3,83.6,,10,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-nerimanov-rayonu-islam-abisov-kucesi-1,164000,3,107.26,,18,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-5,155000,2,62,,1,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-889,70000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-2,46000,2,48.59,,16,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-1,53000,2,48.67,,9,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-9,167000,2,60,,1,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-nizami-rayonu-qara-qara-prospekti-ulduz-mtk,265000,3,110,,10,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-nizami-rayonu-cemsid-naxcivanski-neftciler,247000,4,100,,2,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-xetai-metrosu-65,186500,2,65,,11,Yes,"Bakı, Xətai, metro Xətai",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-9,209000,3,88,,2,No,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-1,78200,3,82.72,,14,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2,67000,2,72.56,,5,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-sovxoz-3,60000,2,35,1,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-28-may-25,280000,2,66,,2,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-xetai-rayonu-natiq-eliyev-kucesi-3,310000,4,100,,2,Yes,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-baki-seheri-sabuncu-rayonu-1,299000,3,103,,10,Yes,"Bakı, Sabunçu, Bakıxanov qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-genclik-metrosu-baki-seheri-nesimi-rayonu-1,240000,3,75,,5,Yes,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-baki-seheri-nerimanov-rayonu-2,233000,2,66,,3,No,"Bakı, Nərimanov, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-teze-bazarin-yani,450000,2,80,,13,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-20-yanvar-kucesi-18,132000,2,55,,5,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-baki-seheri-nerimanov-rayonu-17,390000,3,114,,10,Yes,"Bakı, Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-bag-evi-tovuz-tovuz-rayonu-eyyublu-kendi,200000,6,,20,2,Yes,Tovuz,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-25,270000,2,66.3,,9,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-11,500000,4,148,,16,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-baki-seheri-suraxani-rayonu-qaracuxur-qesebesi-3,50000,2,100,1,1,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-suvelan-xezer-rayonu-suvelan,250000,5,,6,2,Yes,"Bakı, Xəzər, Şüvəlan",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-baki-seheri-nizami-rayonu-19,225000,3,68,,3,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-v-massivi-7,108000,2,48,,5,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-baki-seheri-nizami-rayonu-13,155000,3,75,,5,Yes,"Bakı, Nizami, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-baki-seheri-sabuncu-rayonu-1,90000,3,120,2.5,1,Yes,"Bakı, Sabunçu, Yeni Ramana",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-baki-seheri-bineqedi-rayonu,470000,5,206,,6,Yes,"Bakı, Binəqədi, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-baki-seheri-nerimanov-rayonu-8,266000,2,75,,10,Yes,"Bakı, Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-ozbekistan-kucesi-7-263,307000,3,105,,8,Yes,"Bakı, Nizami, metro Qara Qarayev",No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-baki-seheri-yasamal-rayonu-5,440000,4,203,,9,Yes,"Bakı, Yasamal, metro Nizami",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-8-ci-kilometr-baki-seher-nizami-rayonu,363000,3,142,,8,No,"Bakı, Nizami, 8-ci kilometr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-baki-seheri-nesimi-rayonu,230000,3,85,,2,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-27,255000,3,127.5,,11,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-baki-seheri-merdekan,385000,4,,5,1,Yes,"Bakı, Xəzər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yeni-yasamal-qes-baki-seheri-yeni-yasamal,189000,3,65,,10,Yes,"Bakı, Yasamal, Yeni Yasamal qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-24,269000,2,75,,2,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bilgeh-qes-baki-seheri-sabuncu-rayonu,1300000,5,500,51,3,Yes,"Bakı, Sabunçu, Bilgəh qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-baki-seheri-xezer-rayonu-1,800000,6,350,13,2,Yes,"Bakı, Xəzər, Mərdəkan",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-293,155000,5,179,1.5,3,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-30,245000,3,106,,18,No,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-baki-sehernerimanov-rayonui,375000,3,136,,7,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-baki-seheri-yasamal-rayonu-3,595000,4,170,,9,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-85,76000,4,54,,4,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1722,75000,3,47,,9,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-baki-seheri-nizami-rayonu-2,345000,3,137.5,,10,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2827,72500,2,38,,4,Yes,"Bakı, Abşeron, Masazır",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-baki-seheri-nerimanov-rayonu-9,200000,2,59,,8,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seher-yasamal-rayonu,220000,3,102,,3,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
