house_id,price,image_folder_name,n_images,apartment_clean_idx,apartment_raw_idx,source_raw_idx,link,mapping_method
2110,57000,2110_satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-82,8,1446,1691,2050,https://arenda.az/satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-82,exact_clean_to_raw
2111,365000,2111_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ehmed-bey-agaoglu-kuc,15,1447,1692,2051,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ehmed-bey-agaoglu-kuc,exact_clean_to_raw
2112,279000,2112_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-necefqulu-refiyev-kuc-56,16,1448,1693,2052,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-necefqulu-refiyev-kuc-56,exact_clean_to_raw
2113,64500,2113_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-144,13,1449,1694,2053,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-144,exact_clean_to_raw
2114,300000,2114_satilir-4-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-nizami-ray-8-km-qara-qarayev-m,16,1450,1695,2054,https://arenda.az/satilir-4-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-nizami-ray-8-km-qara-qarayev-m,exact_clean_to_raw
2121,139000,2121_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-19,19,1451,1696,2061,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-viktoriya-yasayis-kompleksi-19,exact_clean_to_raw
2127,295000,2127_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-ataturk-pr-98,20,1452,1697,2067,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-ataturk-pr-98,exact_clean_to_raw
2128,155000,2128_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-136,18,1453,1698,2068,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-136,exact_clean_to_raw
2129,280000,2129_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-nesimi-rayonu-28-may-1,14,1454,1699,2069,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-nesimi-rayonu-28-may-1,exact_clean_to_raw
2130,188000,2130_satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-r-metbuat-pr-1,14,1455,1700,2070,https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-r-metbuat-pr-1,exact_clean_to_raw
2131,224000,2131_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-hemdem-agayev-kucesi-25,10,1456,1701,2071,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-hemdem-agayev-kucesi-25,exact_clean_to_raw
2133,260000,2133_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-heyder-huseynov-kucesi-2,6,1457,1702,2073,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-heyder-huseynov-kucesi-2,exact_clean_to_raw
2136,85000,2136_satilir-2-otaqli-kohne-tikili-xetai-rayonu-polad-hesimov-kucesi-8,7,1458,1703,2076,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-polad-hesimov-kucesi-8,exact_clean_to_raw
2137,67000,2137_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-444,13,1459,1704,2077,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-444,exact_clean_to_raw
2139,258000,2139_satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-nizami-ray-nesimi-kuc-neftciler-m,15,1460,1706,2079,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-nizami-ray-nesimi-kuc-neftciler-m,exact_clean_to_raw
2140,420000,2140_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-hesen-eliyev-kuc-51,10,1461,1707,2080,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-hesen-eliyev-kuc-51,exact_clean_to_raw
2141,450000,2141_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesib-bey-yusifbeyli-kuc-2,13,1462,1708,2081,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesib-bey-yusifbeyli-kuc-2,exact_clean_to_raw
2142,410000,2142_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvahab-salamzade-kuc-14,11,1463,1709,2082,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ebdulvahab-salamzade-kuc-14,exact_clean_to_raw
2143,550000,2143_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-20,4,1464,1710,2083,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-20,exact_clean_to_raw
2144,328000,2144_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-semed-vurgun-kuc-25,12,1465,1711,2084,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-semed-vurgun-kuc-25,exact_clean_to_raw
2145,698000,2145_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence,8,1466,1712,2085,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence,exact_clean_to_raw
2146,693000,2146_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,6,1467,1713,2086,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,exact_clean_to_raw
2147,1540000,2147_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-8,6,1468,1714,2087,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-8,exact_clean_to_raw
2148,500000,2148_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-kuc-33,4,1469,1715,2088,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-kuc-33,exact_clean_to_raw
2149,490000,2149_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-qarabag-kuc-11,5,1470,1716,2089,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-qarabag-kuc-11,exact_clean_to_raw
2150,614000,2150_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-6,7,1471,1717,2090,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-6,exact_clean_to_raw
2151,600000,2151_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-neriman-nerimanov-kuc-2,30,1472,1718,2091,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-neriman-nerimanov-kuc-2,exact_clean_to_raw
2152,900000,2152_satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevvareler-kuc,11,1473,1719,2092,https://arenda.az/satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevvareler-kuc,exact_clean_to_raw
2153,650000,2153_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-necefqulu-refiyev-kucesi-4,15,1474,1720,2093,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-necefqulu-refiyev-kucesi-4,exact_clean_to_raw
2154,420000,2154_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-azadliq-pr-105,9,1475,1721,2094,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-azadliq-pr-105,exact_clean_to_raw
2155,800000,2155_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-5,4,1476,1722,2095,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-5,exact_clean_to_raw
2156,555000,2156_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,4,1477,1723,2096,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,exact_clean_to_raw
2157,570000,2157_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-18,10,1478,1724,2097,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-18,exact_clean_to_raw
2158,580000,2158_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-xeqani-rustemov-kuc-3,16,1479,1725,2098,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-xeqani-rustemov-kuc-3,exact_clean_to_raw
2159,460000,2159_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,14,1480,1726,2099,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-1,exact_clean_to_raw
2160,712000,2160_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-2,6,1481,1727,2100,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc-2,exact_clean_to_raw
2161,640000,2161_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc-2,11,1482,1728,2101,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc-2,exact_clean_to_raw
2162,630000,2162_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc-1,12,1483,1729,2102,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc-1,exact_clean_to_raw
2163,608000,2163_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevareler-meydani,7,1484,1730,2103,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-fevareler-meydani,exact_clean_to_raw
2164,619300,2164_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence,7,1485,1731,2104,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence,exact_clean_to_raw
2165,1700000,2165_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-7,8,1486,1732,2105,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-7,exact_clean_to_raw
2166,575000,2166_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-hesenoglu-kuc-45,8,1487,1733,2106,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-hesenoglu-kuc-45,exact_clean_to_raw
2167,565000,2167_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-17,11,1488,1734,2107,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-17,exact_clean_to_raw
2168,350000,2168_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-5,13,1489,1735,2108,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-5,exact_clean_to_raw
2169,700000,2169_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-6,17,1490,1736,2109,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-6,exact_clean_to_raw
2170,640000,2170_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-26,24,1491,1737,2110,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-26,exact_clean_to_raw
2171,950000,2171_satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani,7,1492,1738,2111,https://arenda.az/satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani,exact_clean_to_raw
2172,609800,2172_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-24,7,1493,1739,2112,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-24,exact_clean_to_raw
2173,540000,2173_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-yasil-ada-kuc-8,14,1494,1740,2113,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-yasil-ada-kuc-8,exact_clean_to_raw
2174,378000,2174_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-yasil-ada-kuc-6,16,1495,1741,2114,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-yasil-ada-kuc-6,exact_clean_to_raw
2175,650000,2175_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-kuc-34,5,1496,1742,2115,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-mireli-qasqay-kuc-34,exact_clean_to_raw
2176,500000,2176_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesib-bey-yusifbeyli-kuc-2,5,1497,1743,2116,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-nesib-bey-yusifbeyli-kuc-2,exact_clean_to_raw
2177,560000,2177_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kuc,4,1498,1744,2117,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kuc,exact_clean_to_raw
2178,950000,2178_satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-1,7,1499,1745,2118,https://arenda.az/satilir-5-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-1,exact_clean_to_raw
2179,410000,2179_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-10,9,1500,1746,2119,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-bulvar-kuc-10,exact_clean_to_raw
2180,615000,2180_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-21,5,1501,1747,2120,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-21,exact_clean_to_raw
2181,840000,2181_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc,7,1502,1748,2121,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-1-ci-yasil-ada-kuc,exact_clean_to_raw
2182,520000,2182_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence-1,6,1503,1749,2122,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-knightbridge-residence-1,exact_clean_to_raw
2183,660000,2183_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-17,20,1504,1750,2123,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-17,exact_clean_to_raw
2184,550000,2184_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-23,6,1505,1751,2124,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-23,exact_clean_to_raw
2185,664000,2185_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc,10,1506,1752,2125,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-kuc,exact_clean_to_raw
2186,580000,2186_satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-19,7,1507,1753,2126,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-qarabag-atlari-meydani-19,exact_clean_to_raw
2187,765000,2187_satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kuc,31,1508,1754,2127,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kuc,exact_clean_to_raw
2199,215000,2199_satilir-3-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-bulvari-kristal-abseron-binasi,30,1509,1755,2139,https://arenda.az/satilir-3-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-bulvari-kristal-abseron-binasi,exact_clean_to_raw
2200,152000,2200_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-prospekti-153,17,1510,1756,2140,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-gence-prospekti-153,exact_clean_to_raw
2202,205000,2202_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-xudu-memmedov-kuc-ehmedli-m,9,1511,1757,2142,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-xudu-memmedov-kuc-ehmedli-m,exact_clean_to_raw
2203,62500,2203_satilir-2-otaqli-kohne-tikili-xirdalan-xirdalan-seh-27-mehelle-teze-bazar-yani,12,1512,1758,2143,https://arenda.az/satilir-2-otaqli-kohne-tikili-xirdalan-xirdalan-seh-27-mehelle-teze-bazar-yani,exact_clean_to_raw
2204,77000,2204_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2817,10,1513,1759,2144,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2817,exact_clean_to_raw
2205,77000,2205_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2826,13,1514,1760,2145,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2826,exact_clean_to_raw
2207,184900,2207_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-r-moskva-pr,11,1515,1761,2147,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-r-moskva-pr,exact_clean_to_raw
2208,570000,2208_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-1,10,1516,1762,2148,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-mireli-seyidov-kucesi-1,exact_clean_to_raw
2209,150000,2209_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-suraxani-rayonu-zig-qesebesi-15,23,1517,1763,2149,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-suraxani-rayonu-zig-qesebesi-15,exact_clean_to_raw
2211,99000,2211_satilir-2-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde-2,8,1518,1765,2151,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde-2,exact_clean_to_raw
2212,315000,2212_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-ilqar-zulfuqarov-kuc-hezi-aslanov-m,15,1519,1766,2152,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-ilqar-zulfuqarov-kuc-hezi-aslanov-m,exact_clean_to_raw
2213,79000,2213_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-901,9,1520,1767,2153,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-901,exact_clean_to_raw
2219,285000,2219_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-hemze-babasov-kucesi-6,22,1521,1769,2159,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-nesimi-metrosu-9-cu-mikrorayon-hemze-babasov-kucesi-6,exact_clean_to_raw
2220,340000,2220_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-abbas-mirze-serifzade,13,1522,1770,2160,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-abbas-mirze-serifzade,exact_clean_to_raw
2222,79000,2222_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-148,14,1523,1771,2161,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-148,exact_clean_to_raw
2223,57000,2223_satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-13,8,1524,1772,2162,https://arenda.az/satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-13,exact_clean_to_raw
2224,105000,2224_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-441,18,1525,1773,2163,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-441,exact_clean_to_raw
2225,102000,2225_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-631,9,1526,1774,2164,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-631,exact_clean_to_raw
2226,135000,2226_satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-403,11,1527,1775,2165,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-403,exact_clean_to_raw
2227,59500,2227_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2657,10,1528,1776,2166,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2657,exact_clean_to_raw
2228,96000,2228_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2813,12,1529,1777,2167,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2813,exact_clean_to_raw
2231,682000,2231_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-sahib-zeynalov-kuc-19,12,1530,1778,2170,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-sahib-zeynalov-kuc-19,exact_clean_to_raw
2232,129000,2232_satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-akim-abbasov-kucesi-8,10,1531,1779,2171,https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-akim-abbasov-kucesi-8,exact_clean_to_raw
2233,64000,2233_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-cefer-xendan-kucesi-10,8,1532,1780,2172,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-cefer-xendan-kucesi-10,exact_clean_to_raw
2235,162000,2235_satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-azadliq-pr-18,9,1533,1781,2174,https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-azadliq-pr-18,exact_clean_to_raw
2239,165000,2239_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qes-d-massivi-1,6,1534,1782,2178,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qes-d-massivi-1,exact_clean_to_raw
2240,235000,2240_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-nesimi-rayonu-39,14,1535,1783,2179,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-nesimi-rayonu-39,exact_clean_to_raw
2241,235000,2241_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-nesibbey-yusifbeyli-kucesi-3,12,1536,1784,2180,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-nesibbey-yusifbeyli-kucesi-3,exact_clean_to_raw
