house_id,price,image_folder_name,n_images,house_clean_idx,house_raw_idx,source_raw_idx,link,mapping_method
999,110000,0999_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-qobu-dede-qorqud-kucesi-ev-50,23,330,333,1941,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-qobu-dede-qorqud-kucesi-ev-50,exact_clean_to_raw
2024,96000,2024_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kucesi-42,12,331,334,1965,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kucesi-42,exact_clean_to_raw
2058,48000,2058_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-353,11,332,335,1998,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-353,exact_clean_to_raw
2059,260000,2059_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-25,39,333,336,1999,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-25,exact_clean_to_raw
2061,55000,2061_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-mehdi-huseyinzade-kucesi-ev-9a,6,334,337,2001,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-mehdi-huseyinzade-kucesi-ev-9a,exact_clean_to_raw
2064,85000,2064_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-505,13,335,338,2004,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-505,exact_clean_to_raw
2065,76000,2065_satilir-3-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-88,8,336,339,2005,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-heyder-eliyev-prospekti-88,exact_clean_to_raw
2066,82000,2066_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-qasimbey-zakir-kucesi,24,337,340,2006,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-qasimbey-zakir-kucesi,group_assignment_clean_to_raw
2067,83000,2067_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-563,13,338,341,2007,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-563,exact_clean_to_raw
2068,65000,2068_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-713,14,339,342,2008,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-713,exact_clean_to_raw
2069,95000,2069_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalanda-merkezde-6,15,340,343,2009,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalanda-merkezde-6,exact_clean_to_raw
2070,550000,2070_satilir-8-otaqli-heyet-evi-villa-sebail-rayonu-sahil-metrosu-badamdar-qes-badamdar-qesebesi-3-cu-massiv,17,341,344,2010,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-sebail-rayonu-sahil-metrosu-badamdar-qes-badamdar-qesebesi-3-cu-massiv,exact_clean_to_raw
2075,185000,2075_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-102,21,342,345,2015,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-102,exact_clean_to_raw
2076,73000,2076_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-xezer-rayon-bine-qesebesi-51,19,343,346,2016,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-xezer-rayon-bine-qesebesi-51,exact_clean_to_raw
2077,11000,2077_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-28-may-qes-28-may-qesebesi-2,7,344,347,2017,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-28-may-qes-28-may-qesebesi-2,exact_clean_to_raw
2080,130000,2080_satilir-5-otaqli-heyet-evi-villa-qebele-qebele,18,345,348,2020,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-qebele-qebele,exact_clean_to_raw
2084,80000,2084_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-cefer-cabbarli-kucesi,7,346,349,2024,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-cefer-cabbarli-kucesi,exact_clean_to_raw
2086,99000,2086_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-47,10,347,350,2026,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-47,exact_clean_to_raw
2087,85000,2087_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-52,9,348,351,2027,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-52,exact_clean_to_raw
2088,63000,2088_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-51,7,349,352,2028,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qesebesi-51,exact_clean_to_raw
2090,160000,2090_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-saray-10-nomreli-avtobusun-dayanacagi,15,350,353,2030,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-saray-10-nomreli-avtobusun-dayanacagi,exact_clean_to_raw
2091,155000,2091_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-yazirli-kucesi,18,351,354,2031,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-yazirli-kucesi,exact_clean_to_raw
2092,450000,2092_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-dubendi-xasaxuna-baglari-ev-82-ve-82a,9,352,355,2032,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-dubendi-xasaxuna-baglari-ev-82-ve-82a,exact_clean_to_raw
2098,125000,2098_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-781,18,353,356,2038,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-781,exact_clean_to_raw
2107,68000,2107_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-102,10,354,357,2047,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-102,exact_clean_to_raw
2108,84000,2108_satilir-3-otaqli-heyet-evi-villa-xirdalan-mirze-ibrahimov,13,355,358,2048,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-mirze-ibrahimov,exact_clean_to_raw
2115,84000,2115_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-74,10,356,359,2055,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-74,exact_clean_to_raw
2116,85000,2116_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-52,9,357,360,2056,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-52,exact_clean_to_raw
2117,93000,2117_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-52,11,358,361,2057,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-52,exact_clean_to_raw
2118,120000,2118_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-26,20,359,362,2058,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-26,exact_clean_to_raw
2119,35000,2119_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-sabuncu-qes-sabuncu,6,360,363,2059,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-sabuncu-qes-sabuncu,exact_clean_to_raw
2120,79500,2120_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-savalan-qes-savalan-yasayis-1,10,361,364,2060,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-savalan-qes-savalan-yasayis-1,exact_clean_to_raw
2122,75000,2122_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-40,10,362,365,2062,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-40,exact_clean_to_raw
2123,140000,2123_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-10,24,363,366,2063,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-10,exact_clean_to_raw
2124,88000,2124_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-51,11,364,367,2064,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-51,exact_clean_to_raw
2125,80000,2125_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-yolu-5,11,365,368,2065,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-yolu-5,exact_clean_to_raw
2126,85000,2126_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-abseron-rayon-mehemmedli-qesebesinde-26,9,366,369,2066,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-abseron-rayon-mehemmedli-qesebesinde-26,exact_clean_to_raw
2132,80000,2132_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-86,9,367,370,2072,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-86,exact_clean_to_raw
2134,125000,2134_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-kurdexani-kendin-ici,7,368,371,2074,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-kurdexani-kendin-ici,exact_clean_to_raw
2135,105000,2135_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-55,12,369,372,2075,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-55,exact_clean_to_raw
2188,88000,2188_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-65,10,370,373,2128,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-65,exact_clean_to_raw
2189,31500,2189_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-2,9,371,374,2129,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-2,exact_clean_to_raw
2190,79000,2190_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabrat-528,10,372,375,2130,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-zabrat-528,exact_clean_to_raw
2191,70000,2191_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-129,13,373,376,2131,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-qes-129,exact_clean_to_raw
2192,87000,2192_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qesebesi-45,10,374,377,2132,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qesebesi-45,exact_clean_to_raw
2193,44000,2193_satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-3,11,375,378,2133,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-3,exact_clean_to_raw
2194,78000,2194_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-mastaga-qes-160,12,376,379,2134,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-mastaga-qes-mastaga-qes-160,exact_clean_to_raw
2195,85000,2195_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-qes-1,20,377,380,2135,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramani-qes-1,exact_clean_to_raw
2196,76000,2196_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-57,11,378,381,2136,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-mehemmedli-qes-57,exact_clean_to_raw
2197,96000,2197_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-35,12,379,382,2137,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-mastaga-qes-mastaga-35,exact_clean_to_raw
2198,250000,2198_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-sari-qaya-baglari,17,380,383,2138,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-sari-qaya-baglari,exact_clean_to_raw
2201,200000,2201_satilir-5-otaqli-heyet-evi-villa-qebele-qebele-seher-arif-haqverdiyev,17,381,384,2141,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-qebele-qebele-seher-arif-haqverdiyev,exact_clean_to_raw
2206,450000,2206_satilir-6-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-r-a-m-serifzade-kuc,31,382,385,2146,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-yasamal-r-a-m-serifzade-kuc,exact_clean_to_raw
2215,51000,2215_satilir-2-otaqli-heyet-evi-villa-xacmaz-h-aslanov-4,7,383,386,2155,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xacmaz-h-aslanov-4,exact_clean_to_raw
2216,160000,2216_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-fizuli-kuc-55-8,27,384,387,2156,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-fizuli-kuc-55-8,exact_clean_to_raw
2217,64000,2217_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-qobu-nubar-qesebesi,12,385,388,2157,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-qobu-nubar-qesebesi,exact_clean_to_raw
2218,135000,2218_satilir-4-otaqli-heyet-evi-villa-birlesmis-mehelle-rayonu-sumqayit-seher-kimyacilar-qesebesi-semed-v-kucesi,13,386,389,2158,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-birlesmis-mehelle-rayonu-sumqayit-seher-kimyacilar-qesebesi-semed-v-kucesi,exact_clean_to_raw
2229,165000,2229_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-5,16,387,390,2168,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-5,exact_clean_to_raw
2230,57000,2230_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-354,9,388,391,2169,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-e-isazade-354,exact_clean_to_raw
2234,140000,2234_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bunyatzade-kucesi-ev-8-donge-1,9,389,392,2173,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bunyatzade-kucesi-ev-8-donge-1,exact_clean_to_raw
2236,135000,2236_satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-130,23,390,393,2175,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-130,exact_clean_to_raw
2237,108000,2237_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramana-qes-abbas-sehet-kucesi-8,9,391,394,2176,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-ramana-qes-ramana-qes-abbas-sehet-kucesi-8,exact_clean_to_raw
2238,181000,2238_satilir-2-otaqli-heyet-evi-villa-nesimi-rayonu-kubinka-nesimi-rayonu-celil-memmedquluzade,13,392,395,2177,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-nesimi-rayonu-kubinka-nesimi-rayonu-celil-memmedquluzade,exact_clean_to_raw
2249,2200000,2249_satilir-9-otaqli-heyet-evi-villa-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-neftciler-erazisi,12,393,396,2187,https://arenda.az/satilir-9-otaqli-heyet-evi-villa-sabuncu-rayonu-neftciler-metrosu-bakixanov-qes-neftciler-erazisi,exact_clean_to_raw
2250,35000,2250_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1879,10,394,397,2188,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1879,exact_clean_to_raw
2260,145000,2260_satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-1-24,8,395,398,2198,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-zabrat-1-24,exact_clean_to_raw
2265,189000,2265_satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-qaracuxur-qesebesi-41,24,396,399,2203,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-qaracuxur-qesebesi-41,exact_clean_to_raw
2270,35500,2270_satilir-2-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-644,7,397,400,2208,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-bineqedi-qesebesi-644,exact_clean_to_raw
2276,195000,2276_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qesebesi-84,21,398,401,2214,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qesebesi-84,exact_clean_to_raw
2279,300000,2279_satilir-9-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazirin-girisine-yaxin,21,399,402,2217,https://arenda.az/satilir-9-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazirin-girisine-yaxin,exact_clean_to_raw
2289,66000,2289_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-q-9,9,400,403,2227,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-q-9,exact_clean_to_raw
2290,200000,2290_satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-71,17,401,404,2228,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-71,exact_clean_to_raw
2307,150000,2307_satilir-12-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-oktyabr-kucesi,10,402,405,2245,https://arenda.az/satilir-12-otaqli-heyet-evi-villa-sabuncu-rayonu-koroglu-metrosu-zabrat-qes-oktyabr-kucesi,exact_clean_to_raw
2317,345000,2317_satilir-6-otaqli-bag-evi-abseron-rayonu-hokmeli-rasim-abdullayev-kucesi,30,403,406,2255,https://arenda.az/satilir-6-otaqli-bag-evi-abseron-rayonu-hokmeli-rasim-abdullayev-kucesi,group_assignment_clean_to_raw
2347,255000,2347_satilir-5-otaqli-bag-evi-abseron-rayonu-novxani-novxani-206,24,404,407,2285,https://arenda.az/satilir-5-otaqli-bag-evi-abseron-rayonu-novxani-novxani-206,group_assignment_clean_to_raw
2354,175000,2354_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-55,10,405,408,2292,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-55,exact_clean_to_raw
2376,90000,2376_satilir-4-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-26,9,406,409,2311,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-26,exact_clean_to_raw
2379,70000,2379_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-abseron-rayon-mehemmedli-qesebesinde-25,7,407,410,2314,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-abseron-rayon-mehemmedli-qesebesinde-25,exact_clean_to_raw
2396,96000,2396_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-85,7,408,411,2331,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesinde-85,exact_clean_to_raw
2404,105000,2404_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-albaliliq-aida-parkin-yaninda,23,409,412,2339,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-albaliliq-aida-parkin-yaninda,exact_clean_to_raw
2410,140000,2410_satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-polad-hesimov-kuc-kohne-naximov,19,410,413,2345,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-polad-hesimov-kuc-kohne-naximov,exact_clean_to_raw
2414,71000,2414_satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-hezi-aslanov-polad-hesimov-kuc,10,411,414,2349,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-hezi-aslanov-polad-hesimov-kuc,exact_clean_to_raw
2421,890000,2421_satilir-7-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-hezi-aslanov-asiman-sadliq-sarayina-yaxin,45,412,415,2356,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-hezi-aslanov-asiman-sadliq-sarayina-yaxin,exact_clean_to_raw
2422,149000,2422_satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-polad-hesimov-kuc-kohne-naximov,29,413,416,2357,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-polad-hesimov-kuc-kohne-naximov,exact_clean_to_raw
2432,357000,2432_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-rahat-markete-yaxin,14,414,417,2367,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-rahat-markete-yaxin,exact_clean_to_raw
2434,249000,2434_satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-saray-qafqaz-dairesine-yaxin,22,415,418,2369,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-saray-qafqaz-dairesine-yaxin,exact_clean_to_raw
2435,149000,2435_satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-3,29,416,419,2370,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-3,exact_clean_to_raw
2439,198000,2439_satilir-6-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kuc-kohne-naximov,30,417,420,2374,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kuc-kohne-naximov,exact_clean_to_raw
2440,39000,2440_satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-ebilov-kucesi,9,418,421,2375,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-ebilov-kucesi,exact_clean_to_raw
2443,170000,2443_satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-polad-hesimov-kucesi-1,28,419,422,2378,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-polad-hesimov-kucesi-1,exact_clean_to_raw
2450,215000,2450_satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-138,21,420,423,2385,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-138,group_assignment_clean_to_raw
2452,299000,2452_satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-137,22,421,424,2387,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-137,group_assignment_clean_to_raw
2453,440000,2453_satilir-6-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-9,26,422,425,2388,https://arenda.az/satilir-6-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-9,group_assignment_clean_to_raw
2462,358000,2462_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-28-may-kucesi-5,25,423,426,2397,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-28-may-kucesi-5,exact_clean_to_raw
2470,76000,2470_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-569-sayli-marsrutun-son-dayanacagi,15,424,427,2405,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-569-sayli-marsrutun-son-dayanacagi,exact_clean_to_raw
2479,128000,2479_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-292,17,425,428,2414,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-292,exact_clean_to_raw
